zurich_lemmatype,zurich_lemma,zur-gra_rank,gra_lemma_id,revised (y/n)
pronoun,tvám,,tva_3983,y
pronoun,ubhá-,,uBa_2010,y
pronoun,yá-,,ya_6983,y
pronoun,yaká-,,yaka_6984,y
pronoun,yatamá-,,yatama_7030,y
pronoun,yatará-,,yatara_7031,y
nominal stem,ābādhá-,,AbADa_1546,y
nominal stem,ábadhira-,,abaDira_745,y
nominal stem,ábādhita-,,abADita_749,y
nominal stem,abalá-,,abala_748,y
nominal stem,abandhaná-,,abanDana_746,y
nominal stem,abandhú-,,abanDu_747,y
nominal stem,abdimánt-,,abdimat_758,y
nominal stem,abhāgá-,,aBAga_764,y
nominal stem,ā́bhaga-,,ABaga_1547,y
nominal stem,ábhakta-,,aBakta_761;aBakta_12076,y
nominal stem,ābharádvasu-,,ABaradvasu_1548,y
nominal stem,ábhaya-,,aBaya_762,y
nominal stem,abhayaṃkará-,,aBayaMkara_763,y
nominal stem,ábhayatama-,,aBaya_762,y
nominal stem,abhibhā́-,,aBiBA_785,y
nominal stem,abhibhaṅgá-,,aBiBaNga_784,y
nominal stem,abhibhū́-,,aBiBU_786,y
nominal stem,abhibhū́tara-,,aBiBU_786,y
nominal stem,abhíbhūti-,,aBiBUti_787,y
nominal stem,abhíbhūtyojas-,,aBiBUtyojas_788,y
nominal stem,abhibhū́van-,,aBiBUvan_789,y
nominal stem,abhicákṣya-,,cakz_3190,y
nominal stem,abhidipsú-,,aBidipsu_774,y
nominal stem,abhidrohá-,,aBidroha_777,y
nominal stem,abhidrúh-,,aBidruh_776,y
nominal stem,abhídyu-,,aBidyu_775,y
nominal stem,abhígūrti-,,aBigUrti_771,y
nominal stem,abhihrút-,,aBihrut_826,y
nominal stem,abhíhruti-,,aBihruti_827,y
nominal stem,abhī́ka-,,aBIka_828,y
nominal stem,abhikhyā́-,,aBiKyA_769,y
nominal stem,abhikhyātár-,,aBiKyAtf_770,y
nominal stem,abhíkratu-,,aBikratu_766,y
nominal stem,abhikṣadā́-,,aBikzadA_768,y
nominal stem,abhikṣattár-,,aBikzattf_767,y
nominal stem,abhímāti-,,aBimAti_790,y
nominal stem,abhimātihán-,,aBimAtihan_795,y
nominal stem,abhimātín-,,aBimAtin_791,y
nominal stem,abhimātiṣáh-,,aBimAtizAh_792,y
nominal stem,abhimātiṣāhá-,,aBimAtizAha_793,y
nominal stem,abhimātiṣā́hya-,,aBimAtizAhya_794,y
nominal stem,abhinabhyá-,,aBinaBya_778,y
nominal stem,abhinetár-,,netf_5126,y
nominal stem,ábhinna-,,aBinna_779,y
nominal stem,abhipitvá-,,aBipitva_780,y
nominal stem,abhiprabhaṅgín-,,aBipraBaNgin_781,y
nominal stem,abhipramúr-,,aBipramur_782,y
nominal stem,abhiprī́-,,aBiprI_783,y
nominal stem,abhírāṣṭra-,,aBirAzwra_799,y
nominal stem,ábhīru-,,aBIru_832,y
nominal stem,abhiṣác-,,aBizAc_813,y
nominal stem,abhīṣáh-,,aBIzAh_835,y
nominal stem,abhiśás-,,aBiSas_803,y
nominal stem,abhíśasti-,,aBiSasti_804,y
nominal stem,abhiśasticā́tana-,,aBiSasticAtana_805,y
nominal stem,abhiśastipā́-,,aBiSastipA_806,y
nominal stem,abhiśastipā́van-,,aBiSastipAvan_807,y
nominal stem,abhísatvan-,,aBisatvan_822,y
nominal stem,abhiṣeṇá-,,aBizeRa_814,y
nominal stem,abhiśnáth-,,aBiSnaT_808,y
nominal stem,abhiśrāvá-,,aBiSrAva_809,y
nominal stem,abhiśrī́-,,aBiSrI_811,y
nominal stem,abhiśríṣ-,,aBiSriz_810,y
nominal stem,abhiṣṭaná-,,aBizwana_815,y
nominal stem,abhiṣṭí-,,aBizwi_816,y
nominal stem,abhiṣṭí- ~ abhíṣṭi-,,aBizwi_816.1,y
nominal stem,abhiṣṭídyumna-,,aBizwidyumna_818,y
nominal stem,abhiṣṭikŕ̥t-,,aBizwikft_817,y
nominal stem,abhiṣṭimánt-,,aBizwimat_820,y
nominal stem,abhiṣṭipā́-,,aBizwipA_819,y
nominal stem,abhíṣṭiśavas-,,aBizwiSavas_821,y
nominal stem,abhī́śu-,,aBISu_834,y
nominal stem,abhisvár-,,aBisvar_823,y
nominal stem,abhisvartár-,,aBisvartf_825,y
nominal stem,abhī̀ti-,,aBIti_829,y
nominal stem,abhīvartá-,,aBIvarta_833,y
nominal stem,abhívayas-,,aBivayas_800,y
nominal stem,abhivegá-,,aBivega_802,y
nominal stem,abhívīra-,,aBivIra_801,y
nominal stem,abhivlaṅgá-,,aBivlaGga_12081,y
nominal stem,abhiyúgvan-,,aBiyugvan_797,y
nominal stem,abhiyúj-,,aBiyuj_798,y
nominal stem,ābhogá-,,ABoga_1553,y
nominal stem,ābhogáya-,,ABogaya_1554,y
nominal stem,abhogghán-,,aBogGan_839,y
nominal stem,ābhogí-,,ABogi_1555,y
nominal stem,abhrá-,,aBra_847,y
nominal stem,abhraprúṣ-,,aBrapruz_848,y
nominal stem,abhrātár-,,aBrAtf_850,y
nominal stem,abhrātr̥vyá-,,aBrAtfvya_12083,y
nominal stem,abhrávarṣa-,,aBravarza_849,y
nominal stem,abhriyá-,,aBriya_851,y
nominal stem,abhríya-,,aBriya_851,y
nominal stem,ābhú-,,ABu_1549,y
nominal stem,ābhū́-,,ABU_1550;ABU_12158,y
nominal stem,abhúj-,,aBuj_836,y
nominal stem,ábhuñjant-,,aBuYjat_837,y
nominal stem,ābhūṣéṇya-,,ABUzeRya_1552;BUz_6436,y
nominal stem,ā́bhūti-,,ABUti_1551,y
nominal stem,ábhva-,,aBva_852,y
nominal stem,abhyáñjana-,,aByaYjana_841,y
nominal stem,abhyardhayájvan-,,aByarDayajvan_843,y
nominal stem,abhyāvartín-,,aByAvartin_846,y
nominal stem,abhyāyaṃsénya-,,aByAyaMsenya_844;yam7053,y
nominal stem,abhyóhasāna-,,aByac_840,y
nominal stem,ábibhīvaṃs-,,abiBIvas_750,y
nominal stem,ábibhyant-,,abiByat_751,y
nominal stem,abjā́-,,abjA_755,y
nominal stem,abjít-,,abjit_756,y
nominal stem,ábrahman-,,abrahman_760,y
nominal stem,abrahmátā-,,abrahmatA_759,y
nominal stem,abudhná-,,abuDna_752,y
nominal stem,abudhyá-,,abuDya_753,y
nominal stem,ábudhyamāna-,,abuDyamAna_754,y
nominal stem,acakrá-,,acakra_145,y
nominal stem,ācakrí-,,Acakri_1469,y
nominal stem,ácarama-,,acarama_147,y
nominal stem,ācáraṇa-,,AcaraRa_1470,y
nominal stem,ácarant-,,AcaraRa_1470,y
nominal stem,ácetāna-,,acetAna_154,y
nominal stem,acetás-,,acetas_153,y
nominal stem,āchádvidhāna-,,ACadviDAna_1473,y
nominal stem,achāyá-,,aCAya_161,y
nominal stem,áchidra-,,aCidra_163,y
nominal stem,áchidrodhan-,,aCidroDan_166,y
nominal stem,áchidroti-,,aCidroti_165,y
nominal stem,áchidyamāna-,,aCidyamAna_162,y
nominal stem,áchinnapatra-,,aCinnapatra_167,y
nominal stem,áchokti-,,aCokti_168,y
nominal stem,ácikitvaṃs-,,acikitvas_148,y
nominal stem,acít-,,acit_149,y
nominal stem,ācít-,,Acit_1471,y
nominal stem,acitrá-,,acitra_152,y
nominal stem,acítta-,,acitta_150,y
nominal stem,ácitti-,,acitti_151,y
nominal stem,acodánt-,,acodat_155,y
nominal stem,acodás-,,acodas_156,y
nominal stem,ácyuta-,,acyuta_158,y
nominal stem,acyutacyút-,,acyutacyut_159,y
nominal stem,ádabdha-,,adabDa_272,y
nominal stem,ádabdhadhīti-,,adabDanIti_273,y
nominal stem,ádabdhavratapramati-,,adabDavratapramati_275,y
nominal stem,adábha-,,adaBa_276,y
nominal stem,ádabhra-,,adaBra_277,y
nominal stem,ádābhya-,,adABya_281,y
nominal stem,ādadí-,,Adadi_1503,y
nominal stem,ādaghná-,,AdaGna_1502,y
nominal stem,adakṣiṇá-,,adakziRa_268,y
nominal stem,adāmán-,,adAman_282,y
nominal stem,ádana-,,adana_271,y
nominal stem,adánt-,,adat_270,y
nominal stem,ādārá-,,AdAra_1505,y
nominal stem,ādardirá-,,Adardira_1504,y
nominal stem,ādārín-,,AdArin_1506,y
nominal stem,ā́dartar-,,dar_4104,y
nominal stem,ádāśu-,,adASu_283,y
nominal stem,ádāśuri-,,adASuri_284,y
nominal stem,ádāśūṣṭara-,,adASvas_285,y
nominal stem,ádāśvaṃs-,,adASvas_285,y
nominal stem,adayá-,,adaya_278,y
nominal stem,adbhutá-,,adButa_308;adButa_12032,y
nominal stem,ádbhuta-,,adButa_308,y
nominal stem,ádbhutainas-,,adButEnas_310,y
nominal stem,ádbhutakratu-,,adButakratu_309,y
nominal stem,addhātí-,,adDAti_307,y
nominal stem,ádeva-,,adeva_302,y
nominal stem,ā́deva- 1,,Adeva_1513,y
nominal stem,ā́deva- 2,,Adeva_1514,y
nominal stem,ádevatra-,,adevatra_303,y
nominal stem,ádevayant-,,adevayat_304,y
nominal stem,ádevayu-,,adevayu_305,y
nominal stem,adhamá-,,aDama_345,y
nominal stem,ādhā́na-,,ADAna_1517,y
nominal stem,adhapriya-,,aDapriya_12039,y
nominal stem,ádhara-,,aDara_346,y
nominal stem,adharācī́na-,,aDarAcIna_348,y
nominal stem,adharā́ñc-,,aDarAc_347,y
nominal stem,adhaspadá-,,aDaspada_353,y
nominal stem,ādhavá-,,ADava_1516,y
nominal stem,ádhenu-,,aDenu_376,y
nominal stem,ādhí-,,ADi_1518,y
nominal stem,ādhī́-,,ADI_1520,y
nominal stem,ádhibhojana-,,aDiBojana_360,y
nominal stem,ádhigartya-,,aDigartya_356,y
nominal stem,adhikṣít-,,aDikzit_355,y
nominal stem,adhimánthana-,,aDimanTana_361,y
nominal stem,ádhinirṇij-,,aDinirRij_357,y
nominal stem,adhipā́-,,aDipA_359,y
nominal stem,ā́dhipatya-,,ADipatya_1519,y
nominal stem,ádhīra-,,aDIra_373,y
nominal stem,adhirājá-,,aDirAja_363,y
nominal stem,ádhiratha-,,aDiraTa_362,y
nominal stem,ádhirukma-,,aDirukma_364,y
nominal stem,adhiṣavaṇyà-,,aDizavaRya_370,y
nominal stem,adhiṣṭhā́na-,,aDizWAna_371,y
nominal stem,ádhīti-,,aDIti_372,y
nominal stem,adhivāká-,,aDivAka_367,y
nominal stem,adhivaktár-,,aDivaktf_365,y
nominal stem,adhīvāsá-,,aDIvAsa_374,y
nominal stem,ádhivastra-,,aDivastra_366,y
nominal stem,adhivikártana-,,aDivikartana_368,y
nominal stem,adhoakṣá-,,aDoakza_377,y
nominal stem,ādhrá-,,ADra_1522,y
nominal stem,ádhrigu-,,aDrigu_380,y
nominal stem,adhríja-,,aDrija_381,y
nominal stem,ádhr̥ṣṭa-,,aDfzwa_375,y
nominal stem,adhvagá-,,aDvaga_382,y
nominal stem,ádhvan-,,aDvan_383,y
nominal stem,adhvará-,,aDvara_384,y
nominal stem,adhvaraśrī́-,,aDvaraSrI_385,y
nominal stem,adhvareṣṭhā́-,,aDvarezWA_387,y
nominal stem,ā́dhvaryava-,,ADvaryava_1523,y
nominal stem,adhvaryú-,,aDvaryu_389,y
nominal stem,adhvasmán-,,aDvasman_390,y
nominal stem,ádhyakṣa-,,aDyakza_378,y
nominal stem,ādíś-,,AdiS_1511,y
nominal stem,āditeyá-,,Aditeya_1507,y
nominal stem,áditi-,,aditi_287,y
nominal stem,adititvá-,,adititva_288,y
nominal stem,áditsant-,,aditsat_289,y
nominal stem,ādityá-,,Aditya_1508,y
nominal stem,ādityájūta-,,AdityajUta_1510,y
nominal stem,ádman-,,adman_311,y
nominal stem,admasád-,,admasad_312,y
nominal stem,admasádvan-,,admasadvan_314,y
nominal stem,admasádya-,,admasadya_313,y
nominal stem,ádri-,,adri_320,y
nominal stem,ádribarhas-,,adribarhas_324,y
nominal stem,adribhíd-,,adriBid_326,y
nominal stem,ádribudhna-,,adribuDna_325,y
nominal stem,ádridugdha-,,adridugDa_323,y
nominal stem,adrijā́-,,adrijA_321,y
nominal stem,ádrijūta-,,adrijUta_322,y
nominal stem,ádrimātar-,,adrimAtf_327,y
nominal stem,ádrisaṃhata-,,adrisaMhata_330,y
nominal stem,adrisānu-,,adrisAnu_331,y
nominal stem,ádriṣuta-,,adrizuta_329,y
nominal stem,adrivant-,,adrivat_328,y
nominal stem,adroghá-,,adroGa_334,y
nominal stem,ádrogha-,,adroGa_334;adroGa_12036,y
nominal stem,ádroghavāc-,,adroGavAc_335,y
nominal stem,ádr̥pita-,,adfpita_296,y
nominal stem,ádr̥pta-,,adfpta_297,y
nominal stem,ádr̥ptakratu-,,adfptakratu_298,y
nominal stem,ádr̥pyant-,,adfpyat_299,y
nominal stem,adŕ̥ṣṭa-,,adfzwa_300,y
nominal stem,adr̥ṣṭahán-,,adfzwahan_301,y
nominal stem,adrúh-,,adruh_332,y
nominal stem,adruhvan-,,adruhvan_333,y
nominal stem,ádū-,,adU_295,y
nominal stem,aduchuná-,,aduCuna_291,y
nominal stem,ádugdha-,,adugDa_290,y
nominal stem,āduri-,,Aduri_1512,y
nominal stem,ádurmakha-,,adurmaKa_292,y
nominal stem,ádurmaṅgala-,,adurmaNgala_293,y
nominal stem,áduṣkr̥t-,,aduzkft_294,y
nominal stem,ádvayant-,,advayat_337,y
nominal stem,ádvayas-,,advayas_338,y
nominal stem,ádvayāvin-,,advayAvin_339,y
nominal stem,ádvayu-,,advayu_340,y
nominal stem,adveṣá-,,adveza_342,y
nominal stem,adveṣás-,,advezas_343,y
nominal stem,adviṣeṇyá-,,advizeRya_341;advizeRya_12037,y
nominal stem,ádyu-,,adyu_317,y
nominal stem,adyút-,,adyut_318,y
nominal stem,adyūtyà-,,adyUtya_319,y
nominal stem,agadá-,,agada_67,y
nominal stem,ā́gamiṣṭha-,,AgamizWa_1458,y
nominal stem,ā́gas-,,Agas_1459,y
nominal stem,agástya-,,agastya_69,y
nominal stem,ā́gati-,,Agati_1457,y
nominal stem,agavyūtí-,,agavyUti_68,y
nominal stem,aghá-,,aGa_114,y
nominal stem,agháśaṃsa-,,aGaSaMsa_115,y
nominal stem,aghaśaṃsahán-,,aGaSaMsahan_116,y
nominal stem,aghā́śva-,,aGASva_119,y
nominal stem,āghāṭí-,,AGAwi_1463,y
nominal stem,aghāyú-,,aGAyu_118,y
nominal stem,ághnant-,,aGnat_121,y
nominal stem,aghnyá-,,aGnya_123;aGnya_12015,y
nominal stem,ághnya-,,aGnya_122;aGnya_12014,y
nominal stem,ághoracakṣuṣ-,,aGoracakzus_120,y
nominal stem,ā́ghr̥ṇi-,,AGfRi_1464,y
nominal stem,āghr̥ṇīvasu-,,AGfRIvasu_1465,y
nominal stem,ágiraukas-,,agirOkas_70,y
nominal stem,agnā́yī-,,agnAyI_78,y
nominal stem,agní-,,agni_79,y
nominal stem,agnī-parjanya-,,agnIparjanya_99,y
nominal stem,agnī́-ṣóma-,,agnIzoma_100,y
nominal stem,agníbhrājas-,,agniBrAjas_89,y
nominal stem,agnidagdhá-,,agnidagDa_85,y
nominal stem,agnídh-,,agniD_87,y
nominal stem,agnidhā́na-,,agniDAna_88,y
nominal stem,ā́gnīdhra-,,AgnIDra_1462,y
nominal stem,agnídūta-,,agnidUta_86,y
nominal stem,agníhotar-,,agnihotf_97,y
nominal stem,agnijihvá-,,agnijihva_80,y
nominal stem,agnimindhá-,,agniminDa_90,y
nominal stem,agnírūpa-,,agnirUpa_92,y
nominal stem,agniśrī́-,,agniSrI_95,y
nominal stem,agniṣvātta-,,agnizvAtta_96,y
nominal stem,agnitáp-,,agnitap_81,y
nominal stem,agnitápas-,,agnitapas_82,y
nominal stem,agnitaptá-,,agnitapta_83,y
nominal stem,agnivánt-,,agnivat_93,y
nominal stem,ā́gniveśi-,,AgniveSi_1461,y
nominal stem,ágohya-,,agohya_77,y
nominal stem,ágopā-,,agopA_75,y
nominal stem,ágorudha-,,agoruDa_76,y
nominal stem,agótā-,,agotA_74,y
nominal stem,ágra-,,agra_101,y
nominal stem,agrabhaṇá-,,agraBaRa_105,y
nominal stem,agrādvan-,,agrAdvan_107,y
nominal stem,agrajā́-,,agrajA_102,y
nominal stem,ágraṇīti-,,agraRIti_103,y
nominal stem,agrayā́van-,,agrayAvan_106,y
nominal stem,ágr̥bhīta-,,agfBIta_72,y
nominal stem,ágr̥bhītaśocis-,,agfBItaSocis_73,y
nominal stem,agregá-,,agrega_112,y
nominal stem,agrepā́-,,agrepA_113,y
nominal stem,agrimá-,,agrima_108,y
nominal stem,agriyá-,,agriya_109,y
nominal stem,agrū́-,,agrU_111,y
nominal stem,ágru-,,agru_110,y
nominal stem,águ-,,agu_71,y
nominal stem,ahampūrvá-,,ahampUrva_1405,y
nominal stem,ahaṃsana-,,ahaMsana_12147,y
nominal stem,ahaṃyú-,,ahaMyu_1399,y
nominal stem,ahaná-,,ahana_1402,y
nominal stem,āhanás-,,Ahanas_1667,y
nominal stem,ahanyà-,,ahania_1403,y
nominal stem,áhar ~ áhan-,,ahan_1401,y
nominal stem,ahardŕ̥ś-,,ahardfS_1408,y
nominal stem,aharvíd-,,aharvid_1409,y
nominal stem,ahastá-,,ahasta_1411,y
nominal stem,áhati-,,ahati_1400,y
nominal stem,āhavá-,,Ahava_1668,y
nominal stem,āhāvá-,,AhAva_1670,y
nominal stem,āhávana-,,Ahavana_1669,y
nominal stem,áhavis-,,ahavis_1410,y
nominal stem,áheḷamāna-,,aheqamAna_1433,y
nominal stem,áheḷant-,,aheqat_1432,y
nominal stem,áheḷayant-,,aheqayat_1434,y
nominal stem,ahī́-,,ahI_1427;ahI_12151,y
nominal stem,áhi-,,ahi_1412,y
nominal stem,áhibhānu-,,ahiBAnu_1420,y
nominal stem,áhighna-,,ahiGna_1417,y
nominal stem,áhigopa-,,ahigopA_1416,y
nominal stem,ahihán-,,ahihan_1426,y
nominal stem,ahihátya-,,ahihatya_1425,y
nominal stem,áhimanyu-,,ahimanyu_1421,y
nominal stem,áhimāya-,,ahimAya_1422,y
nominal stem,áhiṃsāna-,,ahiMsAna_1414,y
nominal stem,áhiṃsant-,,ahiMsat_1413,y
nominal stem,áhiṃsyamāna-,,ahiMsyamAna_1415,y
nominal stem,áhināman-,,ahinAman_1419,y
nominal stem,ahīśū́-,,ahISuva_1428,y
nominal stem,ahiśuṣma-,,ahiSuzma_1423,y
nominal stem,áhita-,,ahita_1418,y
nominal stem,ahnavāyyá-,,ahnavAyya_1437,y
nominal stem,ahorātrá-,,ahorAtra_1435,y
nominal stem,áhraya-,,ahraya_1439,y
nominal stem,áhrayāṇa-,,ahrayARa_1440,y
nominal stem,áhri-,,ahri_1441,y
nominal stem,áhr̥ṇāna-,,ahfRAna_1430,y
nominal stem,áhr̥ṇīyamāna-,,ahfRIyamAna_1431,y
nominal stem,áhruta-,,ahruta_1442,y
nominal stem,áhrutapsu-,,ahrutapsu_1443,y
nominal stem,āhū́-,,AhU_1673,y
nominal stem,āhū́rya-,,AhUrya_1674,y
nominal stem,áhūta-,,ahUta_1429,y
nominal stem,ā́huti-,,Ahuti_1671,y
nominal stem,āhutīvŕ̥dh-,,AhutIvfD_1672,y
nominal stem,ahyárṣu-,,ahyarzu_1438,y
nominal stem,aidhā́-,,EDA_2335,y
nominal stem,aiḷa-,,Eqa_2333,y
nominal stem,ajā́-,,aja_171,y
nominal stem,ajá- 1,,aja_170,y
nominal stem,ajá- 2,,aja_171,y
nominal stem,ajá- 3,,aja_172,y
nominal stem,ájaghanvaṃs-,,ajaGanvas_174,y
nominal stem,ajakāvá-,,ajakAva_173,y
nominal stem,ajámāyu-,,ajamAyu_176,y
nominal stem,ájāmi-,,ajAmi_184,y
nominal stem,ājamīḷhá-,,AjamIQa_1474,y
nominal stem,ājā́ni-,,AjAni_1476,y
nominal stem,ajára-,,ajara_178,y
nominal stem,ajarayú-,,ajarayu_179,y
nominal stem,ájasra-,,ajasra_181,y
nominal stem,ajā́śva-,,ajASva_186,y
nominal stem,ájāta-,,ajAta_182,y
nominal stem,ájātaśatru-,,ajAtaSatru_183,y
nominal stem,ajavás-,,ajavas_180,y
nominal stem,ajāví-,,ajAvi_185,y
nominal stem,ājí-,,Aji_1477,y
nominal stem,ājikŕ̥t-,,Ajikft_1478,y
nominal stem,ājipati-,,Ajipati_1480,y
nominal stem,ajirá-,,ajira_187,y
nominal stem,ajiráśocis-,,ajiraSocis_188,y
nominal stem,ájīti-,,ajIti_190,y
nominal stem,ājitúr-,,Ajitur_1479,y
nominal stem,ájma-,,ajma_202,y
nominal stem,ájman-,,ajman_203,y
nominal stem,ájñās-,,ajYAs_201,y
nominal stem,ájñāta-,,ajYAta_198,y
nominal stem,ájñātaketa-,,ajYAtaketa_199,y
nominal stem,ājñātár-,,AjYAtf_1481,y
nominal stem,ajñātayakṣmá-,,ajYAtayakzma_200,y
nominal stem,ájoṣa-,,ajoza_196,y
nominal stem,ájoṣya-,,ajozya_197,y
nominal stem,ájra-,,ajra_206,y
nominal stem,ajryà-,,ajrya_207,y
nominal stem,ajúr-,,ajur_191,y
nominal stem,ajuryá-,,ajurya_192,y
nominal stem,ájūryant-,,ajUryat_195,y
nominal stem,ájuṣṭa-,,ajuzwa_193,y
nominal stem,ájuṣṭi-,,ajuzwi_194,y
nominal stem,ā́jya-,,Ajya_1482,y
nominal stem,ajyeṣṭhá-,,ajyezWa_205,y
nominal stem,akalpá-,,akalpa_20,y
nominal stem,ákāmakarśana-,,akAmakarSana_24,y
nominal stem,ákaniṣṭha-,,akanizWa_19,y
nominal stem,ākará-,,Akara_1445,y
nominal stem,akarmán-,,akarman_12005,y
nominal stem,ákava-,,akava_21,y
nominal stem,ákavāri-,,akavAri_22,y
nominal stem,ákavi-,,akavi_23,y
nominal stem,ākāyyà-,,AkAyya_1446,y
nominal stem,ākenipá-,,Akenipa_1451,y
nominal stem,aketú-,,aketu_33,y
nominal stem,ákhanant-,,aKanat_63,y
nominal stem,ākhaṇḍala-,,AKaRqala_1454,y
nominal stem,ākhará-,,AKara_1455,y
nominal stem,ákharva-,,aKarva_64,y
nominal stem,ákhidrayāman-,,aKidrayAman_65,y
nominal stem,ākhú-,,AKu_1456,y
nominal stem,akrá-,,akra_37,y
nominal stem,ákra-,,akra_36,y
nominal stem,akratú-,,akratu_38,y
nominal stem,ákravihasta-,,akravihasta_39,y
nominal stem,ákrīḷant-,,akrIqat_39.1,y
nominal stem,ákr̥ṣīvala-,,akfzIvala_32,y
nominal stem,ákr̥ta-,,akfta_29,y
nominal stem,ā́kr̥ti-,,Akfti_1449,y
nominal stem,akr̥ttaruc-,,akfttaruc_31,y
nominal stem,ákṣ-,,akzi_51,y
nominal stem,akṣá-,,akza_42,y
nominal stem,ákṣa-,,akza_44,y
nominal stem,ākṣāṇá-,,akz_40,y
nominal stem,akṣānáh-,,akzAnah_50,y
nominal stem,akṣaṇvánt-,,akzaRvat_45,y
nominal stem,akṣára-,,akzara_48,y
nominal stem,ákṣarā-,,akzarA_49,y
nominal stem,ákṣata-,,akzata_46,y
nominal stem,ákṣetravid-,,akzetravid_60,y
nominal stem,ákṣi ~ akṣán-,,akzan_47;akzi_51,y
nominal stem,akṣipát-,,akzipat_56,y
nominal stem,ākṣít-,,Akzit_1453,y
nominal stem,ákṣita-,,akzita_52,y
nominal stem,ā́kṣita-,,akzita_52,y
nominal stem,ákṣitāvasu-,,akzitAvasu_53,y
nominal stem,ákṣiti-,,akziti_54,y
nominal stem,ákṣitoti-,,akzitoti_55,y
nominal stem,ákṣīyamāṇa-,,akzIyamAna_58,y
nominal stem,ákṣiyant-,,akziyat_57,y
nominal stem,akṣṇayādrúh-,,akzRayAdruh_61,y
nominal stem,akṣṇayā́van-,,akzRayAvan_62,y
nominal stem,ákṣu-,,akzu_59,y
nominal stem,aktā́-,,aktA_34,y
nominal stem,aktú-,,aktu_35,y
nominal stem,akudhryàñc-,,akuDryac_26,y
nominal stem,ákumāra-,,akumAra_27,y
nominal stem,ákūpāra-,,akUpAra_28,y
nominal stem,ā́kūti-,,AkUti_1448,y
nominal stem,ā́lākta-,,AlAkta_1613,y
nominal stem,alalābhávant-,,alalABavat_1097,y
nominal stem,alātr̥ṇá-,,alAtfRa_1098,y
nominal stem,alā́yya-,,alAyya_1099,y
nominal stem,álina-,,alina_1100,y
nominal stem,áma-,,ama_855,y
nominal stem,āmá-,,Ama_1556,y
nominal stem,āmā́d-,,AmAd_1560,y
nominal stem,ámadhyama-,,amaDyama_862,y
nominal stem,ámahīyamāna-,,amahIyamAna_873,y
nominal stem,amājúr-,,amAjur_875,y
nominal stem,ámanda-,,amanda_864,y
nominal stem,amantú-,,amantu_863,y
nominal stem,ámānuṣa-,,amAnuza_879,y
nominal stem,ámanyamāna-,,amanyamAna_865,y
nominal stem,ámardhant-,,amarDat_869,y
nominal stem,āmarītár-,,AmarItf_1559,y
nominal stem,amarmán-,,amarman_870,y
nominal stem,ámarta-,,amarta_867,y
nominal stem,ámartya-,,amartya_868,y
nominal stem,amáti-,,amati_856,y
nominal stem,ámati-,,amati_857,y
nominal stem,amatīván-,,amatIvan_858,y
nominal stem,amātrá-,,amAtra_878,y
nominal stem,ámatra- 1,,amatra_859,y
nominal stem,ámatra- 2,,amatra_860,y
nominal stem,amatrin-,,amatrin_861,y
nominal stem,amā́tya-,,amAtya_877,y
nominal stem,ámavant-,,amavat_871,y
nominal stem,ámavattara-,,amavat_871,y
nominal stem,ámaviṣṇu-,,amavizRu_872,y
nominal stem,amba,,ambA_915,y
nominal stem,ámbara-,,ambara_913,y
nominal stem,ambarī́ṣa-,,ambarIza_914,y
nominal stem,ámbhas-,,amBas_918,y
nominal stem,ambhr̥ṇá-,,amBfRa_919,y
nominal stem,ambi-,,ambi_916,y
nominal stem,ámbitama-,,amIta_895,y
nominal stem,amená-,,amena_911,y
nominal stem,āmenyá-,,Amenya_1567,y
nominal stem,áṃhas-,,aMhas_14,y
nominal stem,aṃhatí-,,aMhati_13,y
nominal stem,aṃhomúc-,,aMhomuc_18,y
nominal stem,aṃhoyú-,,aMhoyu_12004,y
nominal stem,aṃhú-,,aMhu_15;aMhu_12003,y
nominal stem,aṃhurá-,,aMhura_16,y
nominal stem,aṃhūraṇá-,,aMhUraRa_17,y
nominal stem,aminá-,,amina_892,y
nominal stem,áminant-,,aminat_893;aminat_12087,y
nominal stem,ā́mis-,,Amis_1563,y
nominal stem,ā́miślatama-,,AmiSla_1562,y
nominal stem,ámita-,,amita_880,y
nominal stem,ámitakratu-,,amitakratu_881,y
nominal stem,ámitaujas-,,amitOjas_882,y
nominal stem,ámītavarṇa-,,amItavarRa_896,y
nominal stem,ámithita-,,amiTita_891,y
nominal stem,amítra-,,amitra_883,y
nominal stem,āmitrá-,,Amitra_1561,y
nominal stem,amitradámbhana-,,amitradamBana_885,y
nominal stem,amitrahán-,,amitrahan_887,y
nominal stem,amitrakhādá-,,amitraKAda_884,y
nominal stem,amitrāyúdh-,,amitrAyuD_888,y
nominal stem,amitrín-,,amitrin_889,y
nominal stem,amitríya-,,amitriya_890,y
nominal stem,ámīvā-,,amIvA_900,y
nominal stem,amīvacā́tana-,,amIvacAtana_898,y
nominal stem,amīvahán-,,amIvahan_899,y
nominal stem,ámr̥dhra-,,amfDra_910,y
nominal stem,ámr̥kta-,,amfkta_905,y
nominal stem,amŕ̥ta-,,amfta_906,y
nominal stem,amŕ̥tabandhu-,,amftabanDu_908,y
nominal stem,amr̥tatvá-,,amftatva_907,y
nominal stem,ámr̥tyu-,,amftyu_909,y
nominal stem,áṃsa-,,aMsa_7,y
nominal stem,áṃśa-,,aMSa_4,y
nominal stem,áṃsatra-,,aMsatra_8,y
nominal stem,áṃsatrakośa-,,aMsatrakoSa_9,y
nominal stem,aṃśú-,,aMSu_5,y
