DOTS_AND_ZEROS	COMMAS_AND_ZEROS	DOTS	COMMAS	GRASSMANN	BOOK_INDEX	HYMN_INDEX	STANZA_INDEX
09.084.04	09,084,04	9.84.4	9,84,4	796,4	8	806	8414
09.084.05	09,084,05	9.84.5	9,84,5	796,5	8	806	8415
09.085.01	09,085,01	9.85.1	9,85,1	797,1	8	807	8416
09.085.02	09,085,02	9.85.2	9,85,2	797,2	8	807	8417
09.085.03	09,085,03	9.85.3	9,85,3	797,3	8	807	8418
09.085.04	09,085,04	9.85.4	9,85,4	797,4	8	807	8419
09.085.05	09,085,05	9.85.5	9,85,5	797,5	8	807	8420
09.085.06	09,085,06	9.85.6	9,85,6	797,6	8	807	8421
09.085.07	09,085,07	9.85.7	9,85,7	797,7	8	807	8422
09.085.08	09,085,08	9.85.8	9,85,8	797,8	8	807	8423
09.085.09	09,085,09	9.85.9	9,85,9	797,9	8	807	8424
09.085.10	09,085,10	9.85.10	9,85,10	797,10	8	807	8425
09.085.11	09,085,11	9.85.11	9,85,11	797,11	8	807	8426
09.085.12	09,085,12	9.85.12	9,85,12	797,12	8	807	8427
09.086.01	09,086,01	9.86.1	9,86,1	798,1	8	808	8428
09.086.02	09,086,02	9.86.2	9,86,2	798,2	8	808	8429
09.086.03	09,086,03	9.86.3	9,86,3	798,3	8	808	8430
09.086.04	09,086,04	9.86.4	9,86,4	798,4	8	808	8431
09.086.05	09,086,05	9.86.5	9,86,5	798,5	8	808	8432
09.086.06	09,086,06	9.86.6	9,86,6	798,6	8	808	8433
09.086.07	09,086,07	9.86.7	9,86,7	798,7	8	808	8434
09.086.08	09,086,08	9.86.8	9,86,8	798,8	8	808	8435
09.086.09	09,086,09	9.86.9	9,86,9	798,9	8	808	8436
09.086.10	09,086,10	9.86.10	9,86,10	798,10	8	808	8437
09.086.11	09,086,11	9.86.11	9,86,11	798,11	8	808	8438
09.086.12	09,086,12	9.86.12	9,86,12	798,12	8	808	8439
09.086.13	09,086,13	9.86.13	9,86,13	798,13	8	808	8440
09.086.14	09,086,14	9.86.14	9,86,14	798,14	8	808	8441
09.086.15	09,086,15	9.86.15	9,86,15	798,15	8	808	8442
09.086.16	09,086,16	9.86.16	9,86,16	798,16	8	808	8443
09.086.17	09,086,17	9.86.17	9,86,17	798,17	8	808	8444
09.086.18	09,086,18	9.86.18	9,86,18	798,18	8	808	8445
09.086.19	09,086,19	9.86.19	9,86,19	798,19	8	808	8446
09.086.20	09,086,20	9.86.20	9,86,20	798,20	8	808	8447
09.086.21	09,086,21	9.86.21	9,86,21	798,21	8	808	8448
09.086.22	09,086,22	9.86.22	9,86,22	798,22	8	808	8449
09.086.23	09,086,23	9.86.23	9,86,23	798,23	8	808	8450
09.086.24	09,086,24	9.86.24	9,86,24	798,24	8	808	8451
09.086.25	09,086,25	9.86.25	9,86,25	798,25	8	808	8452
09.086.26	09,086,26	9.86.26	9,86,26	798,26	8	808	8453
09.086.27	09,086,27	9.86.27	9,86,27	798,27	8	808	8454
09.086.28	09,086,28	9.86.28	9,86,28	798,28	8	808	8455
09.086.29	09,086,29	9.86.29	9,86,29	798,29	8	808	8456
09.086.30	09,086,30	9.86.30	9,86,30	798,30	8	808	8457
09.086.31	09,086,31	9.86.31	9,86,31	798,31	8	808	8458
09.086.32	09,086,32	9.86.32	9,86,32	798,32	8	808	8459
09.086.33	09,086,33	9.86.33	9,86,33	798,33	8	808	8460
09.086.34	09,086,34	9.86.34	9,86,34	798,34	8	808	8461
09.086.35	09,086,35	9.86.35	9,86,35	798,35	8	808	8462
09.086.36	09,086,36	9.86.36	9,86,36	798,36	8	808	8463
09.086.37	09,086,37	9.86.37	9,86,37	798,37	8	808	8464
09.086.38	09,086,38	9.86.38	9,86,38	798,38	8	808	8465
09.086.39	09,086,39	9.86.39	9,86,39	798,39	8	808	8466
09.086.40	09,086,40	9.86.40	9,86,40	798,40	8	808	8467
09.086.41	09,086,41	9.86.41	9,86,41	798,41	8	808	8468
09.086.42	09,086,42	9.86.42	9,86,42	798,42	8	808	8469
09.086.43	09,086,43	9.86.43	9,86,43	798,43	8	808	8470
09.086.44	09,086,44	9.86.44	9,86,44	798,44	8	808	8471
09.086.45	09,086,45	9.86.45	9,86,45	798,45	8	808	8472
09.086.46	09,086,46	9.86.46	9,86,46	798,46	8	808	8473
09.086.47	09,086,47	9.86.47	9,86,47	798,47	8	808	8474
09.086.48	09,086,48	9.86.48	9,86,48	798,48	8	808	8475
09.087.01	09,087,01	9.87.1	9,87,1	799,1	8	809	8476
09.087.02	09,087,02	9.87.2	9,87,2	799,2	8	809	8477
09.087.03	09,087,03	9.87.3	9,87,3	799,3	8	809	8478
09.087.04	09,087,04	9.87.4	9,87,4	799,4	8	809	8479
09.087.05	09,087,05	9.87.5	9,87,5	799,5	8	809	8480
09.087.06	09,087,06	9.87.6	9,87,6	799,6	8	809	8481
09.087.07	09,087,07	9.87.7	9,87,7	799,7	8	809	8482
09.087.08	09,087,08	9.87.8	9,87,8	799,8	8	809	8483
09.087.09	09,087,09	9.87.9	9,87,9	799,9	8	809	8484
09.088.01	09,088,01	9.88.1	9,88,1	800,1	8	810	8485
09.088.02	09,088,02	9.88.2	9,88,2	800,2	8	810	8486
09.088.03	09,088,03	9.88.3	9,88,3	800,3	8	810	8487
09.088.04	09,088,04	9.88.4	9,88,4	800,4	8	810	8488
09.088.05	09,088,05	9.88.5	9,88,5	800,5	8	810	8489
09.088.06	09,088,06	9.88.6	9,88,6	800,6	8	810	8490
09.088.07	09,088,07	9.88.7	9,88,7	800,7	8	810	8491
09.088.08	09,088,08	9.88.8	9,88,8	800,8	8	810	8492
09.089.01	09,089,01	9.89.1	9,89,1	801,1	8	811	8493
09.089.02	09,089,02	9.89.2	9,89,2	801,2	8	811	8494
09.089.03	09,089,03	9.89.3	9,89,3	801,3	8	811	8495
09.089.04	09,089,04	9.89.4	9,89,4	801,4	8	811	8496
09.089.05	09,089,05	9.89.5	9,89,5	801,5	8	811	8497
09.089.06	09,089,06	9.89.6	9,89,6	801,6	8	811	8498
09.089.07	09,089,07	9.89.7	9,89,7	801,7	8	811	8499
09.090.01	09,090,01	9.90.1	9,90,1	802,1	8	812	8500
09.090.02	09,090,02	9.90.2	9,90,2	802,2	8	812	8501
09.090.03	09,090,03	9.90.3	9,90,3	802,3	8	812	8502
09.090.04	09,090,04	9.90.4	9,90,4	802,4	8	812	8503
09.090.05	09,090,05	9.90.5	9,90,5	802,5	8	812	8504
09.090.06	09,090,06	9.90.6	9,90,6	802,6	8	812	8505
09.091.01	09,091,01	9.91.1	9,91,1	803,1	8	813	8506
09.091.02	09,091,02	9.91.2	9,91,2	803,2	8	813	8507
09.091.03	09,091,03	9.91.3	9,91,3	803,3	8	813	8508
09.091.04	09,091,04	9.91.4	9,91,4	803,4	8	813	8509
09.091.05	09,091,05	9.91.5	9,91,5	803,5	8	813	8510
09.091.06	09,091,06	9.91.6	9,91,6	803,6	8	813	8511
09.092.01	09,092,01	9.92.1	9,92,1	804,1	8	814	8512
09.092.02	09,092,02	9.92.2	9,92,2	804,2	8	814	8513
09.092.03	09,092,03	9.92.3	9,92,3	804,3	8	814	8514
09.092.04	09,092,04	9.92.4	9,92,4	804,4	8	814	8515
09.092.05	09,092,05	9.92.5	9,92,5	804,5	8	814	8516
09.092.06	09,092,06	9.92.6	9,92,6	804,6	8	814	8517
09.093.01	09,093,01	9.93.1	9,93,1	805,1	8	815	8518
09.093.02	09,093,02	9.93.2	9,93,2	805,2	8	815	8519
09.093.03	09,093,03	9.93.3	9,93,3	805,3	8	815	8520
09.093.04	09,093,04	9.93.4	9,93,4	805,4	8	815	8521
09.093.05	09,093,05	9.93.5	9,93,5	805,5	8	815	8522
09.094.01	09,094,01	9.94.1	9,94,1	806,1	8	816	8523
09.094.02	09,094,02	9.94.2	9,94,2	806,2	8	816	8524
09.094.03	09,094,03	9.94.3	9,94,3	806,3	8	816	8525
09.094.04	09,094,04	9.94.4	9,94,4	806,4	8	816	8526
09.094.05	09,094,05	9.94.5	9,94,5	806,5	8	816	8527
09.095.01	09,095,01	9.95.1	9,95,1	807,1	8	817	8528
09.095.02	09,095,02	9.95.2	9,95,2	807,2	8	817	8529
09.095.03	09,095,03	9.95.3	9,95,3	807,3	8	817	8530
09.095.04	09,095,04	9.95.4	9,95,4	807,4	8	817	8531
09.095.05	09,095,05	9.95.5	9,95,5	807,5	8	817	8532
09.096.01	09,096,01	9.96.1	9,96,1	808,1	8	818	8533
09.096.02	09,096,02	9.96.2	9,96,2	808,2	8	818	8534
09.096.03	09,096,03	9.96.3	9,96,3	808,3	8	818	8535
09.096.04	09,096,04	9.96.4	9,96,4	808,4	8	818	8536
09.096.05	09,096,05	9.96.5	9,96,5	808,5	8	818	8537
09.096.06	09,096,06	9.96.6	9,96,6	808,6	8	818	8538
09.096.07	09,096,07	9.96.7	9,96,7	808,7	8	818	8539
09.096.08	09,096,08	9.96.8	9,96,8	808,8	8	818	8540
09.096.09	09,096,09	9.96.9	9,96,9	808,9	8	818	8541
09.096.10	09,096,10	9.96.10	9,96,10	808,10	8	818	8542
09.096.11	09,096,11	9.96.11	9,96,11	808,11	8	818	8543
09.096.12	09,096,12	9.96.12	9,96,12	808,12	8	818	8544
09.096.13	09,096,13	9.96.13	9,96,13	808,13	8	818	8545
09.096.14	09,096,14	9.96.14	9,96,14	808,14	8	818	8546
09.096.15	09,096,15	9.96.15	9,96,15	808,15	8	818	8547
09.096.16	09,096,16	9.96.16	9,96,16	808,16	8	818	8548
09.096.17	09,096,17	9.96.17	9,96,17	808,17	8	818	8549
09.096.18	09,096,18	9.96.18	9,96,18	808,18	8	818	8550
09.096.19	09,096,19	9.96.19	9,96,19	808,19	8	818	8551
09.096.20	09,096,20	9.96.20	9,96,20	808,20	8	818	8552
09.096.21	09,096,21	9.96.21	9,96,21	808,21	8	818	8553
09.096.22	09,096,22	9.96.22	9,96,22	808,22	8	818	8554
09.096.23	09,096,23	9.96.23	9,96,23	808,23	8	818	8555
09.096.24	09,096,24	9.96.24	9,96,24	808,24	8	818	8556
09.097.01	09,097,01	9.97.1	9,97,1	809,1	8	819	8557
09.097.02	09,097,02	9.97.2	9,97,2	809,2	8	819	8558
09.097.03	09,097,03	9.97.3	9,97,3	809,3	8	819	8559
09.097.04	09,097,04	9.97.4	9,97,4	809,4	8	819	8560
09.097.05	09,097,05	9.97.5	9,97,5	809,5	8	819	8561
09.097.06	09,097,06	9.97.6	9,97,6	809,6	8	819	8562
09.097.07	09,097,07	9.97.7	9,97,7	809,7	8	819	8563
09.097.08	09,097,08	9.97.8	9,97,8	809,8	8	819	8564
09.097.09	09,097,09	9.97.9	9,97,9	809,9	8	819	8565
09.097.10	09,097,10	9.97.10	9,97,10	809,10	8	819	8566
09.097.11	09,097,11	9.97.11	9,97,11	809,11	8	819	8567
09.097.12	09,097,12	9.97.12	9,97,12	809,12	8	819	8568
09.097.13	09,097,13	9.97.13	9,97,13	809,13	8	819	8569
09.097.14	09,097,14	9.97.14	9,97,14	809,14	8	819	8570
09.097.15	09,097,15	9.97.15	9,97,15	809,15	8	819	8571
09.097.16	09,097,16	9.97.16	9,97,16	809,16	8	819	8572
09.097.17	09,097,17	9.97.17	9,97,17	809,17	8	819	8573
09.097.18	09,097,18	9.97.18	9,97,18	809,18	8	819	8574
09.097.19	09,097,19	9.97.19	9,97,19	809,19	8	819	8575
09.097.20	09,097,20	9.97.20	9,97,20	809,20	8	819	8576
09.097.21	09,097,21	9.97.21	9,97,21	809,21	8	819	8577
09.097.22	09,097,22	9.97.22	9,97,22	809,22	8	819	8578
09.097.23	09,097,23	9.97.23	9,97,23	809,23	8	819	8579
09.097.24	09,097,24	9.97.24	9,97,24	809,24	8	819	8580
09.097.25	09,097,25	9.97.25	9,97,25	809,25	8	819	8581
09.097.26	09,097,26	9.97.26	9,97,26	809,26	8	819	8582
09.097.27	09,097,27	9.97.27	9,97,27	809,27	8	819	8583
09.097.28	09,097,28	9.97.28	9,97,28	809,28	8	819	8584
09.097.29	09,097,29	9.97.29	9,97,29	809,29	8	819	8585
09.097.30	09,097,30	9.97.30	9,97,30	809,30	8	819	8586
09.097.31	09,097,31	9.97.31	9,97,31	809,31	8	819	8587
09.097.32	09,097,32	9.97.32	9,97,32	809,32	8	819	8588
09.097.33	09,097,33	9.97.33	9,97,33	809,33	8	819	8589
09.097.34	09,097,34	9.97.34	9,97,34	809,34	8	819	8590
09.097.35	09,097,35	9.97.35	9,97,35	809,35	8	819	8591
09.097.36	09,097,36	9.97.36	9,97,36	809,36	8	819	8592
09.097.37	09,097,37	9.97.37	9,97,37	809,37	8	819	8593
09.097.38	09,097,38	9.97.38	9,97,38	809,38	8	819	8594
09.097.39	09,097,39	9.97.39	9,97,39	809,39	8	819	8595
09.097.40	09,097,40	9.97.40	9,97,40	809,40	8	819	8596
09.097.41	09,097,41	9.97.41	9,97,41	809,41	8	819	8597
09.097.42	09,097,42	9.97.42	9,97,42	809,42	8	819	8598
09.097.43	09,097,43	9.97.43	9,97,43	809,43	8	819	8599
09.097.44	09,097,44	9.97.44	9,97,44	809,44	8	819	8600
09.097.45	09,097,45	9.97.45	9,97,45	809,45	8	819	8601
09.097.46	09,097,46	9.97.46	9,97,46	809,46	8	819	8602
09.097.47	09,097,47	9.97.47	9,97,47	809,47	8	819	8603
09.097.48	09,097,48	9.97.48	9,97,48	809,48	8	819	8604
09.097.49	09,097,49	9.97.49	9,97,49	809,49	8	819	8605
09.097.50	09,097,50	9.97.50	9,97,50	809,50	8	819	8606
09.097.51	09,097,51	9.97.51	9,97,51	809,51	8	819	8607
09.097.52	09,097,52	9.97.52	9,97,52	809,52	8	819	8608
09.097.53	09,097,53	9.97.53	9,97,53	809,53	8	819	8609
09.097.54	09,097,54	9.97.54	9,97,54	809,54	8	819	8610
09.097.55	09,097,55	9.97.55	9,97,55	809,55	8	819	8611
09.097.56	09,097,56	9.97.56	9,97,56	809,56	8	819	8612
09.097.57	09,097,57	9.97.57	9,97,57	809,57	8	819	8613
09.097.58	09,097,58	9.97.58	9,97,58	809,58	8	819	8614
09.098.01	09,098,01	9.98.1	9,98,1	810,1	8	820	8615
09.098.02	09,098,02	9.98.2	9,98,2	810,2	8	820	8616
09.098.03	09,098,03	9.98.3	9,98,3	810,3	8	820	8617
09.098.04	09,098,04	9.98.4	9,98,4	810,4	8	820	8618
09.098.05	09,098,05	9.98.5	9,98,5	810,5	8	820	8619
09.098.06	09,098,06	9.98.6	9,98,6	810,6	8	820	8620
09.098.07	09,098,07	9.98.7	9,98,7	810,7	8	820	8621
09.098.08	09,098,08	9.98.8	9,98,8	810,8	8	820	8622
09.098.09	09,098,09	9.98.9	9,98,9	810,9	8	820	8623
09.098.10	09,098,10	9.98.10	9,98,10	810,10	8	820	8624
09.098.11	09,098,11	9.98.11	9,98,11	810,11	8	820	8625
09.098.12	09,098,12	9.98.12	9,98,12	810,12	8	820	8626
09.099.01	09,099,01	9.99.1	9,99,1	811,1	8	821	8627
09.099.02	09,099,02	9.99.2	9,99,2	811,2	8	821	8628
09.099.03	09,099,03	9.99.3	9,99,3	811,3	8	821	8629
09.099.04	09,099,04	9.99.4	9,99,4	811,4	8	821	8630
09.099.05	09,099,05	9.99.5	9,99,5	811,5	8	821	8631
09.099.06	09,099,06	9.99.6	9,99,6	811,6	8	821	8632
09.099.07	09,099,07	9.99.7	9,99,7	811,7	8	821	8633
09.099.08	09,099,08	9.99.8	9,99,8	811,8	8	821	8634
09.100.01	09,100,01	9.100.1	9,100,1	812,1	8	822	8635
09.100.02	09,100,02	9.100.2	9,100,2	812,2	8	822	8636
09.100.03	09,100,03	9.100.3	9,100,3	812,3	8	822	8637
09.100.04	09,100,04	9.100.4	9,100,4	812,4	8	822	8638
09.100.05	09,100,05	9.100.5	9,100,5	812,5	8	822	8639
09.100.06	09,100,06	9.100.6	9,100,6	812,6	8	822	8640
09.100.07	09,100,07	9.100.7	9,100,7	812,7	8	822	8641
09.100.08	09,100,08	9.100.8	9,100,8	812,8	8	822	8642
09.100.09	09,100,09	9.100.9	9,100,9	812,9	8	822	8643
09.101.01	09,101,01	9.101.1	9,101,1	813,1	8	823	8644
09.101.02	09,101,02	9.101.2	9,101,2	813,2	8	823	8645
09.101.03	09,101,03	9.101.3	9,101,3	813,3	8	823	8646
09.101.04	09,101,04	9.101.4	9,101,4	813,4	8	823	8647
09.101.05	09,101,05	9.101.5	9,101,5	813,5	8	823	8648
09.101.06	09,101,06	9.101.6	9,101,6	813,6	8	823	8649
09.101.07	09,101,07	9.101.7	9,101,7	813,7	8	823	8650
09.101.08	09,101,08	9.101.8	9,101,8	813,8	8	823	8651
09.101.09	09,101,09	9.101.9	9,101,9	813,9	8	823	8652
09.101.10	09,101,10	9.101.10	9,101,10	813,10	8	823	8653
09.101.11	09,101,11	9.101.11	9,101,11	813,11	8	823	8654
09.101.12	09,101,12	9.101.12	9,101,12	813,12	8	823	8655
09.101.13	09,101,13	9.101.13	9,101,13	813,13	8	823	8656
09.101.14	09,101,14	9.101.14	9,101,14	813,14	8	823	8657
09.101.15	09,101,15	9.101.15	9,101,15	813,15	8	823	8658
09.101.16	09,101,16	9.101.16	9,101,16	813,16	8	823	8659
09.102.01	09,102,01	9.102.1	9,102,1	814,1	8	824	8660
09.102.02	09,102,02	9.102.2	9,102,2	814,2	8	824	8661
09.102.03	09,102,03	9.102.3	9,102,3	814,3	8	824	8662
09.102.04	09,102,04	9.102.4	9,102,4	814,4	8	824	8663
09.102.05	09,102,05	9.102.5	9,102,5	814,5	8	824	8664
09.102.06	09,102,06	9.102.6	9,102,6	814,6	8	824	8665
09.102.07	09,102,07	9.102.7	9,102,7	814,7	8	824	8666
09.102.08	09,102,08	9.102.8	9,102,8	814,8	8	824	8667
09.103.01	09,103,01	9.103.1	9,103,1	815,1	8	825	8668
09.103.02	09,103,02	9.103.2	9,103,2	815,2	8	825	8669
09.103.03	09,103,03	9.103.3	9,103,3	815,3	8	825	8670
09.103.04	09,103,04	9.103.4	9,103,4	815,4	8	825	8671
09.103.05	09,103,05	9.103.5	9,103,5	815,5	8	825	8672
09.103.06	09,103,06	9.103.6	9,103,6	815,6	8	825	8673
09.104.01	09,104,01	9.104.1	9,104,1	816,1	8	826	8674
09.104.02	09,104,02	9.104.2	9,104,2	816,2	8	826	8675
09.104.03	09,104,03	9.104.3	9,104,3	816,3	8	826	8676
09.104.04	09,104,04	9.104.4	9,104,4	816,4	8	826	8677
09.104.05	09,104,05	9.104.5	9,104,5	816,5	8	826	8678
09.104.06	09,104,06	9.104.6	9,104,6	816,6	8	826	8679
09.105.01	09,105,01	9.105.1	9,105,1	817,1	8	827	8680
09.105.02	09,105,02	9.105.2	9,105,2	817,2	8	827	8681
09.105.03	09,105,03	9.105.3	9,105,3	817,3	8	827	8682
09.105.04	09,105,04	9.105.4	9,105,4	817,4	8	827	8683
09.105.05	09,105,05	9.105.5	9,105,5	817,5	8	827	8684
09.105.06	09,105,06	9.105.6	9,105,6	817,6	8	827	8685
09.106.01	09,106,01	9.106.1	9,106,1	818,1	8	828	8686
09.106.02	09,106,02	9.106.2	9,106,2	818,2	8	828	8687
09.106.03	09,106,03	9.106.3	9,106,3	818,3	8	828	8688
09.106.04	09,106,04	9.106.4	9,106,4	818,4	8	828	8689
09.106.05	09,106,05	9.106.5	9,106,5	818,5	8	828	8690
09.106.06	09,106,06	9.106.6	9,106,6	818,6	8	828	8691
09.106.07	09,106,07	9.106.7	9,106,7	818,7	8	828	8692
09.106.08	09,106,08	9.106.8	9,106,8	818,8	8	828	8693
09.106.09	09,106,09	9.106.9	9,106,9	818,9	8	828	8694
09.106.10	09,106,10	9.106.10	9,106,10	818,10	8	828	8695
09.106.11	09,106,11	9.106.11	9,106,11	818,11	8	828	8696
09.106.12	09,106,12	9.106.12	9,106,12	818,12	8	828	8697
09.106.13	09,106,13	9.106.13	9,106,13	818,13	8	828	8698
09.106.14	09,106,14	9.106.14	9,106,14	818,14	8	828	8699
09.107.01	09,107,01	9.107.1	9,107,1	819,1	8	829	8700
09.107.02	09,107,02	9.107.2	9,107,2	819,2	8	829	8701
09.107.03	09,107,03	9.107.3	9,107,3	819,3	8	829	8702
09.107.04	09,107,04	9.107.4	9,107,4	819,4	8	829	8703
09.107.05	09,107,05	9.107.5	9,107,5	819,5	8	829	8704
09.107.06	09,107,06	9.107.6	9,107,6	819,6	8	829	8705
09.107.07	09,107,07	9.107.7	9,107,7	819,7	8	829	8706
09.107.08	09,107,08	9.107.8	9,107,8	819,8	8	829	8707
09.107.09	09,107,09	9.107.9	9,107,9	819,9	8	829	8708
09.107.10	09,107,10	9.107.10	9,107,10	819,10	8	829	8709
09.107.11	09,107,11	9.107.11	9,107,11	819,11	8	829	8710
09.107.12	09,107,12	9.107.12	9,107,12	819,12	8	829	8711
09.107.13	09,107,13	9.107.13	9,107,13	819,13	8	829	8712
09.107.14	09,107,14	9.107.14	9,107,14	819,14	8	829	8713
09.107.15	09,107,15	9.107.15	9,107,15	819,15	8	829	8714
09.107.16	09,107,16	9.107.16	9,107,16	819,16	8	829	8715
09.107.17	09,107,17	9.107.17	9,107,17	819,17	8	829	8716
09.107.18	09,107,18	9.107.18	9,107,18	819,18	8	829	8717
09.107.19	09,107,19	9.107.19	9,107,19	819,19	8	829	8718
09.107.20	09,107,20	9.107.20	9,107,20	819,20	8	829	8719
09.107.21	09,107,21	9.107.21	9,107,21	819,21	8	829	8720
09.107.22	09,107,22	9.107.22	9,107,22	819,22	8	829	8721
09.107.23	09,107,23	9.107.23	9,107,23	819,23	8	829	8722
09.107.24	09,107,24	9.107.24	9,107,24	819,24	8	829	8723
09.107.25	09,107,25	9.107.25	9,107,25	819,25	8	829	8724
09.107.26	09,107,26	9.107.26	9,107,26	819,26	8	829	8725
09.108.01	09,108,01	9.108.1	9,108,1	820,1	8	830	8726
09.108.02	09,108,02	9.108.2	9,108,2	820,2	8	830	8727
09.108.03	09,108,03	9.108.3	9,108,3	820,3	8	830	8728
09.108.04	09,108,04	9.108.4	9,108,4	820,4	8	830	8729
09.108.05	09,108,05	9.108.5	9,108,5	820,5	8	830	8730
09.108.06	09,108,06	9.108.6	9,108,6	820,6	8	830	8731
09.108.07	09,108,07	9.108.7	9,108,7	820,7	8	830	8732
09.108.08	09,108,08	9.108.8	9,108,8	820,8	8	830	8733
09.108.09	09,108,09	9.108.9	9,108,9	820,9	8	830	8734
09.108.10	09,108,10	9.108.10	9,108,10	820,10	8	830	8735
09.108.11	09,108,11	9.108.11	9,108,11	820,11	8	830	8736
09.108.12	09,108,12	9.108.12	9,108,12	820,12	8	830	8737
09.108.13	09,108,13	9.108.13	9,108,13	820,13	8	830	8738
09.108.14	09,108,14	9.108.14	9,108,14	820,14	8	830	8739
09.108.15	09,108,15	9.108.15	9,108,15	820,15	8	830	8740
09.108.16	09,108,16	9.108.16	9,108,16	820,16	8	830	8741
09.109.01	09,109,01	9.109.1	9,109,1	821,1	8	831	8742
09.109.02	09,109,02	9.109.2	9,109,2	821,2	8	831	8743
09.109.03	09,109,03	9.109.3	9,109,3	821,3	8	831	8744
09.109.04	09,109,04	9.109.4	9,109,4	821,4	8	831	8745
09.109.05	09,109,05	9.109.5	9,109,5	821,5	8	831	8746
09.109.06	09,109,06	9.109.6	9,109,6	821,6	8	831	8747
09.109.07	09,109,07	9.109.7	9,109,7	821,7	8	831	8748
09.109.08	09,109,08	9.109.8	9,109,8	821,8	8	831	8749
09.109.09	09,109,09	9.109.9	9,109,9	821,9	8	831	8750
09.109.10	09,109,10	9.109.10	9,109,10	821,10	8	831	8751
09.109.11	09,109,11	9.109.11	9,109,11	821,11	8	831	8752
09.109.12	09,109,12	9.109.12	9,109,12	821,12	8	831	8753
09.109.13	09,109,13	9.109.13	9,109,13	821,13	8	831	8754
09.109.14	09,109,14	9.109.14	9,109,14	821,14	8	831	8755
09.109.15	09,109,15	9.109.15	9,109,15	821,15	8	831	8756
09.109.16	09,109,16	9.109.16	9,109,16	821,16	8	831	8757
09.109.17	09,109,17	9.109.17	9,109,17	821,17	8	831	8758
09.109.18	09,109,18	9.109.18	9,109,18	821,18	8	831	8759
09.109.19	09,109,19	9.109.19	9,109,19	821,19	8	831	8760
09.109.20	09,109,20	9.109.20	9,109,20	821,20	8	831	8761
09.109.21	09,109,21	9.109.21	9,109,21	821,21	8	831	8762
09.109.22	09,109,22	9.109.22	9,109,22	821,22	8	831	8763
09.110.01	09,110,01	9.110.1	9,110,1	822,1	8	832	8764
09.110.02	09,110,02	9.110.2	9,110,2	822,2	8	832	8765
09.110.03	09,110,03	9.110.3	9,110,3	822,3	8	832	8766
09.110.04	09,110,04	9.110.4	9,110,4	822,4	8	832	8767
09.110.05	09,110,05	9.110.5	9,110,5	822,5	8	832	8768
09.110.06	09,110,06	9.110.6	9,110,6	822,6	8	832	8769
09.110.07	09,110,07	9.110.7	9,110,7	822,7	8	832	8770
09.110.08	09,110,08	9.110.8	9,110,8	822,8	8	832	8771
09.110.09	09,110,09	9.110.9	9,110,9	822,9	8	832	8772
09.110.10	09,110,10	9.110.10	9,110,10	822,10	8	832	8773
09.110.11	09,110,11	9.110.11	9,110,11	822,11	8	832	8774
09.110.12	09,110,12	9.110.12	9,110,12	822,12	8	832	8775
09.111.01	09,111,01	9.111.1	9,111,1	823,1	8	833	8776
09.111.02	09,111,02	9.111.2	9,111,2	823,2	8	833	8777
09.111.03	09,111,03	9.111.3	9,111,3	823,3	8	833	8778
09.112.01	09,112,01	9.112.1	9,112,1	824,1	8	834	8779
09.112.02	09,112,02	9.112.2	9,112,2	824,2	8	834	8780
09.112.03	09,112,03	9.112.3	9,112,3	824,3	8	834	8781
09.112.04	09,112,04	9.112.4	9,112,4	824,4	8	834	8782
09.113.01	09,113,01	9.113.1	9,113,1	825,1	8	835	8783
09.113.02	09,113,02	9.113.2	9,113,2	825,2	8	835	8784
09.113.03	09,113,03	9.113.3	9,113,3	825,3	8	835	8785
09.113.04	09,113,04	9.113.4	9,113,4	825,4	8	835	8786
09.113.05	09,113,05	9.113.5	9,113,5	825,5	8	835	8787
09.113.06	09,113,06	9.113.6	9,113,6	825,6	8	835	8788
09.113.07	09,113,07	9.113.7	9,113,7	825,7	8	835	8789
09.113.08	09,113,08	9.113.8	9,113,8	825,8	8	835	8790
09.113.09	09,113,09	9.113.9	9,113,9	825,9	8	835	8791
09.113.10	09,113,10	9.113.10	9,113,10	825,10	8	835	8792
09.113.11	09,113,11	9.113.11	9,113,11	825,11	8	835	8793
09.114.01	09,114,01	9.114.1	9,114,1	826,1	8	836	8794
09.114.02	09,114,02	9.114.2	9,114,2	826,2	8	836	8795
09.114.03	09,114,03	9.114.3	9,114,3	826,3	8	836	8796
09.114.04	09,114,04	9.114.4	9,114,4	826,4	8	836	8797
10.001.01	10,001,01	10.1.1	10,1,1	827,1	9	837	8798
10.001.02	10,001,02	10.1.2	10,1,2	827,2	9	837	8799
10.001.03	10,001,03	10.1.3	10,1,3	827,3	9	837	8800
10.001.04	10,001,04	10.1.4	10,1,4	827,4	9	837	8801
10.001.05	10,001,05	10.1.5	10,1,5	827,5	9	837	8802
10.001.06	10,001,06	10.1.6	10,1,6	827,6	9	837	8803
10.001.07	10,001,07	10.1.7	10,1,7	827,7	9	837	8804
10.002.01	10,002,01	10.2.1	10,2,1	828,1	9	838	8805
10.002.02	10,002,02	10.2.2	10,2,2	828,2	9	838	8806
10.002.03	10,002,03	10.2.3	10,2,3	828,3	9	838	8807
10.002.04	10,002,04	10.2.4	10,2,4	828,4	9	838	8808
10.002.05	10,002,05	10.2.5	10,2,5	828,5	9	838	8809
10.002.06	10,002,06	10.2.6	10,2,6	828,6	9	838	8810
